Date,CustomerID,Age,AssetsUnderManagement,NetProfitMargin,CustomerChurn,CostPerAcquisition,InvestmentType,MonthlyInflow,MonthlyOutflow,CustomerFeedback
27-09-2022,3f444b7a-7456-44f9-adc7-767c586d1718,22,1363315.039,12.45956578,TRUE,6913.918806,Bonds,44904.72037,31227.127,Writer analysis catch support happen law nice.
08-11-2021,40410410-330a-455a-a1c9-70dd36d824d4,63,2363746.264,52.09307841,TRUE,9500.641514,Stocks,44075.9579,28147.38509,Situation this adult why special.
20-05-2023,9f398826-e0ce-4c4e-b4bd-fc124a55cfb6,43,3561340.082,0.141376145,FALSE,5470.680728,Mutual Funds,3419.229478,33300.50494,Pm mention individual center middle check.
06-10-2021,13784bad-67f4-41e1-9cb7-428c49c59bee,65,2724901.69,33.66827928,FALSE,1745.403607,Bonds,5726.324826,1903.57898,Sort speak sing general take after.
29-05-2023,f934f33a-08b1-4207-86ad-baf64d471a30,40,1458322.549,62.20471429,FALSE,8495.039831,Cryptocurrency,40534.71273,17342.11121,Hold media close under meeting break.
13-04-2022,8d52b099-a926-4c3c-90da-60db2a52fb6b,20,2606385.509,83.40594925,TRUE,9849.315085,Real Estate,17162.41577,16928.34557,Throw go skill significant form consider.
18-06-2022,8f9eb4b7-0ae2-4875-be5d-cff5e3c04f0c,66,1822177.285,15.20367984,FALSE,7422.117068,Mutual Funds,37182.23065,12866.50573,Factor focus adult power operation research certainly market.
25-09-2021,a871be33-2a8f-4cc1-a6c4-c525f863bdf0,41,3994852.063,63.85585141,TRUE,4173.800939,Real Estate,24178.10032,10440.61157,Why carry economic surface hour sort.
17-02-2023,d29fe2c5-925b-48d4-8fa9-93a47e167fa9,19,2842795.555,16.44381687,FALSE,2625.600547,Bonds,25340.134,16198.82899,Seat they cost mean section.
04-08-2022,a68d9ffa-3c91-4e9e-9df8-ae47eee44381,55,3106833.946,3.062097818,FALSE,8557.146452,Bonds,33016.38174,24737.07565,Forward large environment low such.
10-10-2022,c42247ad-bb53-4a26-96b8-801614ffab42,45,1098430.148,39.81844164,FALSE,2338.626779,Stocks,18165.97575,47512.09477,Where likely couple hundred hospital break ago.
20-01-2022,d7a58b70-ce53-471b-8c8a-d73dc75f7d70,75,2218416.492,60.68767292,FALSE,2595.478542,Mutual Funds,46049.86979,46012.00358,Boy participant wind number film religious language.
20-04-2023,7277791b-066d-44c6-9e3f-23a2bc8d6590,35,284991.4707,18.03306376,TRUE,3880.322932,Mutual Funds,44252.73518,38552.39271,Medical participant author lay attorney.
23-01-2022,5e69d938-281f-4baf-8ec4-e5e55c32d120,77,764329.8165,16.26972585,TRUE,2721.314907,Stocks,34635.8525,47807.92651,Water until recognize although we shoulder.
15-06-2022,000ef00a-69fb-4e88-9329-dad1c37f96b6,76,4523753.201,62.51703185,TRUE,3979.190057,Real Estate,28288.01587,14382.4882,Various special popular project decade power.
31-03-2022,c45ea6e6-e78c-4325-97c0-40f5a05813a4,19,2528415.837,55.29063237,TRUE,5631.778371,Cryptocurrency,18621.41067,9130.830416,Its find effect trip.
08-01-2022,cad1ae7b-283e-41c9-ab06-8c7c2f318939,71,4361984.586,37.98151747,FALSE,9398.110978,Bonds,12354.37125,36467.50233,Mr threat white difficult worker American.
18-03-2022,b4189ec6-4348-4b8e-ba8c-dccd3404d6e4,39,4426307.957,36.53036558,TRUE,5786.485418,Mutual Funds,11327.59905,1929.679719,Talk Congress more read pick people.
14-07-2022,6910fba6-985c-43df-8504-7fa164d8adf1,30,1536916.05,66.48256627,FALSE,500.3888636,Mutual Funds,9034.076389,49007.44735,Four relate smile might fast on.
13-10-2021,4d934712-c41f-4343-9d57-c75030a1e18d,58,2725466.499,51.31512692,TRUE,570.1843928,Mutual Funds,14112.79717,32195.8621,Job mention top check full already rate.
09-06-2023,7e0bb878-9bd1-4694-bef5-2a11ef31296e,52,4342672.958,76.92640011,FALSE,2710.266179,Stocks,21568.92801,23837.37564,Officer successful land.
02-01-2022,b766411c-bb67-42f0-935d-cfd592d209e2,61,2254150.821,67.15652987,TRUE,7560.674723,Cryptocurrency,26592.48723,2711.868432,Member they the air.
14-05-2023,8efe2468-f19e-43c8-b509-6daa4b0e364b,28,1200331.77,89.2190374,FALSE,7742.413638,Stocks,22288.29489,5862.763519,Campaign lead market.
04-01-2023,2c1f38b4-19fc-4a8e-837f-9113405288d2,58,1375433.612,60.80182289,FALSE,5601.907199,Cryptocurrency,15141.49589,3686.412559,Door second sport up.
01-12-2022,e75daab4-cde7-48ae-848a-f181684ba660,28,411683.8435,47.75794625,TRUE,3226.251915,Cryptocurrency,36051.92658,10657.43485,Employee line water gun.
27-07-2022,7c5d51bf-6e46-495c-bc0d-318a9d205194,58,2986349.675,46.17552518,TRUE,1854.177101,Mutual Funds,1962.661699,40172.14267,My song speak pretty start recognize.
14-01-2023,a98bce1a-5c6a-4df1-a1f9-037cc308d45d,65,4473958.364,72.03687423,TRUE,2693.058265,Bonds,8289.755148,19713.21743,Themselves why wear memory garden.
15-08-2022,17a7b8a5-9e94-495f-92cd-6e48e609c94b,27,210789.617,93.65534854,FALSE,8888.060543,Stocks,29402.47134,41801.37206,Long understand vote sound city word recognize.
05-08-2023,fb995794-d690-4443-b4e8-88e331bf9413,33,1702475.782,0.281805642,FALSE,7767.594374,Mutual Funds,5956.709782,33689.99758,This line pretty probably.
25-04-2022,2fdfa996-576b-4389-a1a2-0bb0878d7ed4,53,4929850.629,42.27050186,FALSE,4161.348871,Cryptocurrency,23449.61846,5326.968372,Arrive society identify amount determine crime.
22-10-2021,63d57f9b-71bb-48e0-9c12-5de581454a6e,21,879885.1647,53.46569147,FALSE,7254.68876,Mutual Funds,1233.457474,46842.69922,Part security statement change down.
08-10-2021,0ea95969-4536-4aa2-ae7f-815174e7f30a,41,4631883.975,96.86469315,FALSE,4718.245069,Bonds,33420.50497,5725.809785,Hot hotel every traditional approach discover.
17-04-2023,c4a9254b-868a-4378-aefb-9cccbadd4f46,42,4814200.239,8.981440482,TRUE,9938.452975,Real Estate,12800.61891,42581.67429,Result including investment term turn.
13-04-2023,731810d7-6231-41a0-bad1-a70d8bdbb60d,25,3749621.253,68.90670883,FALSE,9871.340626,Real Estate,12106.54891,37812.66467,Child box total company reveal him.
25-01-2022,ff9ff256-0cc1-4e53-965b-0b13c1215842,62,4253658.025,40.79302286,TRUE,6072.506431,Stocks,14952.99567,23338.3224,Approach during discover prevent system me.
25-10-2021,f76ba44b-bfcf-4d97-aa1e-c1d20423a0d4,60,4145981.285,63.57978095,FALSE,1328.617679,Stocks,13817.08454,28409.13449,Story like drug rock put.
14-04-2022,4822e2b2-3984-4a2b-88ed-d5b4fe05c574,37,3800148.068,38.47151065,TRUE,4678.014954,Cryptocurrency,6355.387275,39959.59959,Know eye star.
08-06-2023,8c91f828-fd3f-41a6-9968-ee9d516d4d14,53,1897473.821,13.61753993,FALSE,5746.424851,Stocks,3514.578931,49432.82363,Tend policy factor respond.
03-06-2022,386d7911-e6cb-45a3-9d34-d68732f03a1d,46,104244.4249,87.85804545,TRUE,5162.818219,Bonds,48288.86392,26931.57563,Save great join more against indeed carry.
11-08-2023,0a24e36d-7003-4e05-875f-336cf968e0a9,65,3807858.374,88.85163654,FALSE,2196.139335,Cryptocurrency,28165.49219,8802.714932,Situation bill source air lot beautiful.
16-09-2022,9fbfa53b-60bd-4d26-920b-8e0b648d1f0e,75,1474742.584,57.50210069,TRUE,8751.23922,Stocks,15447.40228,41047.91454,Know movement buy free party image.
24-04-2023,9dfb9706-2c45-4d0b-a54d-ef08f171287b,59,2712313.758,99.41712325,TRUE,1593.698585,Stocks,33669.22238,2027.94748,Camera range behind reach long.
01-08-2023,51125126-27dc-41fd-89d1-cd0e1534ab18,32,579868.6665,16.11258524,TRUE,8803.215186,Real Estate,28837.7735,39784.36085,Quite tell suggest suffer rise almost service.
22-04-2023,b922089b-bc52-49a9-8667-0c0a10b3259e,34,639895.757,64.36713382,FALSE,8243.788991,Bonds,23278.2873,15311.16839,Exactly eat simply order simple.
08-02-2022,ae2d6842-9b6b-4f60-abb0-e34c0d84d9e0,18,2135468.704,0.860066285,TRUE,467.9063383,Real Estate,48167.43535,25452.34595,Quality position reason right.
24-10-2021,80c8409d-a803-4d96-8707-5285c2c99fdf,36,266016.6509,0.250221855,TRUE,4732.760646,Real Estate,1962.483583,24671.84914,Production turn forget would everyone.
08-09-2023,6f765085-13d4-4904-b3c3-ff6cad59effd,73,3168809.361,57.19738023,FALSE,6680.457867,Mutual Funds,35340.1392,16407.01479,Child life carry particular and participant.
19-08-2023,af670872-b12b-43e1-8d6a-7515e5de31a9,26,3953328.401,62.94771248,TRUE,9030.931131,Real Estate,28463.28724,37128.19866,Generation safe state require out.
07-12-2021,9b15527e-d732-420f-a9ca-c98be69c4560,73,3872408.886,86.83915761,TRUE,3422.182828,Real Estate,35159.30093,1659.541649,Also born most where lead during.
27-12-2021,7134d3e2-083a-4729-8b44-25f8f54d90ca,30,425110.4944,87.71556644,FALSE,867.7415413,Bonds,33855.46651,38090.46945,Mouth party police hand point instead.
28-07-2023,736e7012-5d39-43d7-8fd5-40550dcdda43,73,2389004.194,54.8517007,FALSE,5693.58235,Real Estate,15457.90031,42239.28411,Painting scientist film fund.
07-06-2023,44ae8828-30b3-4b77-89fc-ca4a66184d90,39,1464352.37,59.41449044,FALSE,4538.523857,Cryptocurrency,32490.38462,9429.401034,Deep point blue choice.
25-03-2022,1ee73407-5234-420e-88f0-34af346422c0,25,54007.81694,0.702969147,FALSE,1036.057049,Stocks,36112.83817,37117.51449,I really learn.
10-05-2022,7cbebc64-e1fa-4efb-bd08-a961d36854a2,50,3415676.91,65.36836074,TRUE,8894.339677,Cryptocurrency,32474.06005,28829.70745,Far animal be political nice deep case.
31-12-2021,f23d564b-97e9-48f3-825c-6341c4347611,38,3134175.676,67.39973682,FALSE,1729.293402,Cryptocurrency,4327.86075,43242.3481,Where trade business education physical learn want room.
24-08-2022,a265da0f-4666-4363-98c7-c88d2aff8474,32,1567252.381,0.598537241,FALSE,4955.383425,Stocks,47983.16135,13103.25526,Order hour court carry pull million child admit.
14-01-2022,614d8319-66ea-43b8-a12c-bc467aa37a0e,35,192096.7018,50.03023124,FALSE,3974.106299,Stocks,38634.18088,7348.392954,Where born threat store fast.
15-02-2023,a7637189-60b5-42f6-8b8d-015a43eb9fec,61,3118524.191,49.97966185,TRUE,4699.02547,Stocks,37611.25016,33846.98397,Our citizen analysis cost pick.
13-12-2021,c9cdadbe-e95e-45f4-b8c7-57e3d051ba22,21,4261017.188,36.83717283,TRUE,6598.636693,Cryptocurrency,10692.96315,17724.19995,Maintain these evidence red.
13-06-2023,28b39487-2f86-4cf9-b5e0-c3efb21f98d0,75,4147693.87,13.78069357,FALSE,3347.153232,Real Estate,19743.15576,4453.838617,Become wrong game behavior.
07-12-2021,52297f25-dca1-4bd5-9024-53b26bad7a56,64,4615699.841,42.2545571,FALSE,3626.780552,Real Estate,5758.265773,23535.93651,Issue seven probably Mr record.
14-12-2022,9d9325e5-c12b-434b-aa57-5b2117ae2f49,35,681952.4391,62.59703421,TRUE,2934.018297,Stocks,35087.17194,28645.47269,Bit movement face politics research.
04-07-2022,b075e263-d816-4a1a-ab7e-014641cb0f84,42,2189536.596,5.326771764,TRUE,1257.978855,Mutual Funds,34800.06557,12558.7177,Himself attack out during operation increase.
23-09-2022,837e1d1f-d7e7-4955-9bbb-f0bfd0765758,29,287870.8684,90.43415157,FALSE,5924.209918,Real Estate,26824.64995,32706.08371,Current between own military test.
10-10-2022,6a872a21-9a1b-4a62-bcce-2728b564ba61,47,2770696.011,66.11925746,FALSE,3612.646902,Cryptocurrency,38163.14023,3162.34554,Prevent trade cell other go home.
24-10-2021,2bc112ae-cb6d-4f09-965a-f228b8ced414,28,675453.827,32.96018185,TRUE,5789.544987,Bonds,7214.473373,7286.752271,As treat know during.
11-05-2023,2cc9e790-2fd3-4ae1-9311-3979942c9c56,73,2923596.438,16.4756431,TRUE,167.1249031,Real Estate,18305.81658,13131.68487,Theory save nor interview year.
09-01-2023,761a8f9f-953f-4ca1-8f2f-8c228552d792,61,4888556.668,62.36956029,TRUE,1388.657038,Stocks,33174.45713,11269.43499,Appear suddenly control machine where perhaps.
06-01-2022,8b5ae49d-9262-4743-855c-1b52c819d627,65,2589071.433,48.75787096,TRUE,3534.939294,Bonds,38936.86928,20190.57924,Network now many time.
07-01-2023,1f9b7373-6f86-4245-885c-4158794bcd7c,66,2160338.965,88.09637733,FALSE,8395.140335,Real Estate,42147.39213,22740.77471,Instead ball far everybody week reason choose beyond.
13-02-2023,a8d65375-6cfe-4a0d-bdb4-e89907962e1a,56,3387002.96,44.74303153,TRUE,3911.866973,Cryptocurrency,40919.06745,4616.759557,Future expect general everybody.
09-07-2022,4885da38-457c-4011-961f-7137cd6bbb0e,55,2264972.074,7.907601488,FALSE,648.2778822,Cryptocurrency,19875.85917,12444.30669,Size minute including some hair.
30-03-2022,5699b4d3-5e06-487e-a010-c4fa345c257c,23,1775070.776,39.90125096,TRUE,9296.232309,Bonds,42608.94799,45125.89891,Mother play nothing decade yes represent.
19-03-2023,697fd048-7df7-4b24-bc4d-9c8b910e83b1,49,4793343.145,90.37926381,TRUE,4046.796458,Stocks,46817.46473,40943.2006,Claim perhaps son national.
29-04-2022,8ade8567-bc66-4fa0-b852-0194c8745488,71,1480569.585,74.1318034,FALSE,2336.224672,Mutual Funds,9513.756377,18221.03225,International machine well agent.
12-01-2023,3feac273-dbdc-4749-81d6-46f48d39d8e0,40,983922.9446,58.26919384,FALSE,1213.30504,Cryptocurrency,45995.31451,34064.23328,Manager least artist record place focus soldier.
07-10-2022,bd6b8973-2b82-4578-8f86-db410dcdd451,44,2528011.527,67.29260817,FALSE,2999.640743,Mutual Funds,44702.8028,39879.89822,City same news because growth conference themselves benefit.
20-05-2023,5ca78bf4-d7dc-4d03-8d29-c08de0cdabba,58,645851.272,29.58241611,TRUE,8626.800164,Stocks,42645.46537,19301.60547,Which early almost almost role.
21-06-2022,a5701588-1b66-4e73-a6f9-f8056fe41819,71,4293022.915,64.15212147,TRUE,4012.427596,Cryptocurrency,49742.96527,6937.177858,Great ago energy property.
26-05-2023,19f4c663-4081-47a1-b7cb-7f3158527400,50,3571027.862,48.9767154,FALSE,265.0634875,Mutual Funds,20803.57131,9129.946363,Market film tonight drug professor.
03-12-2022,bdd7bb83-ce9b-4fc0-ae64-6025c9ad5ee6,64,842245.8371,12.92922586,FALSE,8876.296623,Bonds,42302.04323,26441.06209,Field affect side forget election.
28-05-2023,0ae1309d-7815-4d03-9300-8795b781a808,62,3729186.341,24.24735688,FALSE,3656.838197,Stocks,32936.56333,46489.42317,Level remain defense wrong executive brother.
15-09-2022,ed866054-76de-4387-be0b-98ec5eab3ed6,49,1889660.512,67.9979536,TRUE,9104.177619,Mutual Funds,22961.02543,7570.021342,Follow find son politics wind along bring partner.
22-01-2023,90855480-69ab-4075-b519-fbcd0ddb36bd,61,3276289.363,96.66090531,FALSE,753.5640364,Mutual Funds,1765.263522,10231.0837,Player central seek.
12-06-2023,6ff609dd-a626-44b1-aef9-1e669ffe2e52,77,4228462.888,88.95415748,FALSE,2526.661549,Mutual Funds,16777.84112,7093.135534,Throughout world father rule can color point key.
19-03-2022,75cea09e-d26c-4867-909f-0772d04e0bbf,73,4504061.109,30.42455203,FALSE,6951.263718,Real Estate,29790.5309,23660.76886,Whole movie appear easy since.
16-09-2022,470289fe-0aab-40e2-9b73-2c7df1187399,71,2659036.842,24.81835176,FALSE,5666.922324,Mutual Funds,24943.39163,7451.032827,By power conference character option worry.
03-08-2022,ef950186-7edf-4377-bb7c-2b786b5dcb86,24,4538140.373,25.4376646,TRUE,2407.076915,Stocks,40765.87143,47886.01553,View open owner real.
28-08-2022,87fb7656-5b28-4f09-934c-fc7845309dcf,38,400200.764,65.45327115,TRUE,9579.057553,Cryptocurrency,48221.51023,1223.858817,Eight international black local by.
20-05-2022,302b48db-9659-49f6-a24b-4ab7f5c469cf,37,366185.0621,4.673187076,FALSE,4746.705044,Stocks,41818.9995,24668.74844,Hold outside to else manage.
03-03-2022,ef9ec9c0-08e6-4fcd-8c44-d7022415e6f1,42,410765.0265,2.103173889,TRUE,4421.416364,Mutual Funds,43955.2621,49736.75592,Until general will law.
21-11-2022,b06c32d5-8b53-4156-b2bc-34d0faf132c3,72,279928.1991,38.27069839,TRUE,6603.780233,Mutual Funds,49197.00094,45307.60602,Old computer without turn measure.
30-03-2023,d2e483dd-8e23-4795-b7e1-6a9eb32c26e6,30,860531.8991,3.325512751,TRUE,3145.658028,Bonds,1936.354075,15475.88217,Energy memory board foreign generation defense six.
11-07-2022,151d95d9-9531-453c-ba36-986d56d1bf82,75,4119643.172,37.87548434,FALSE,1513.069322,Real Estate,37348.29104,6495.808152,Build Congress will serve ever degree.
24-03-2022,88bbde67-fe6c-44d5-9edb-b314d6cbaff6,46,623719.6427,49.37190842,FALSE,3458.709745,Real Estate,46271.00705,9473.450747,Reality necessary nor draw page color fund.
12-12-2021,df34a6e5-31f3-4e7c-bf82-461ef240cd6f,76,854364.8788,56.47005861,FALSE,9949.880545,Bonds,4952.328553,43054.78633,Have official wonder toward respond.
24-12-2021,6234d3d7-6cd2-4161-8191-0dc12630661d,69,2366267.806,10.45297715,TRUE,2875.661984,Mutual Funds,14538.63978,17895.17551,Each around Congress arm plant.
23-05-2022,52829add-b26b-4705-a77a-5eae0e59a492,20,2019127.579,40.96902765,TRUE,3793.073179,Stocks,35212.01097,36485.47052,Deal nearly surface nature.
03-03-2023,8b1b1bab-7d88-4e12-bec5-1f8541f866f4,45,3060946.617,0.96403939,TRUE,4669.003277,Cryptocurrency,4958.525413,40431.05118,Their indeed apply son what smile situation hear.
14-09-2022,8f846600-6123-4c10-9c2c-62b15ca2a7b5,56,1940914.834,13.43231256,FALSE,7722.625106,Bonds,25103.2508,19156.64572,Actually move other reality.
06-03-2023,10e3a68b-8033-4933-bd59-1892bda1f514,57,930010.8581,0.85994008,TRUE,2441.900592,Cryptocurrency,39941.21287,30207.2123,Himself certain approach anything.
08-03-2023,4231dbbd-b9d9-46ce-92f0-0b684ff22435,68,4225229.186,10.73609428,TRUE,7694.295225,Mutual Funds,6646.287053,14377.76156,Light mother talk catch painting.
26-03-2022,2fa34837-1905-4151-99bb-badbd5c2a7a8,22,1540696.357,45.96129734,TRUE,4817.543167,Stocks,30448.36242,47069.28703,Land far agent.
11-05-2022,a0c76e5b-e854-4af1-84f6-25f8b1faba32,61,215391.544,83.18407059,FALSE,3241.957672,Bonds,43424.18742,17030.33197,Image imagine Republican president occur.
26-10-2021,e45ad756-139d-481b-8a17-81b7dca26f37,24,1178095.033,8.935347992,TRUE,8490.61412,Cryptocurrency,25841.44186,23759.64493,Watch benefit fish.
02-02-2022,c829ce8b-ff67-4854-83b2-57ab7ca4c9fb,41,2049736.145,45.11886054,FALSE,6244.444959,Cryptocurrency,1970.856202,41905.73292,Attack cold easy big he expert.
22-12-2021,f6285a6d-7745-49e0-b0bb-34a4d8a99d9c,53,4274884.354,41.85324182,TRUE,384.1059833,Real Estate,4453.863673,34770.48565,Simple soon difference company mention image.
23-08-2022,5f4ef5fd-fdb7-440b-bd87-e678f508799b,37,4284294.32,73.74121415,FALSE,8502.078815,Real Estate,22839.77094,35622.69649,Realize evening hot me high affect case.
18-01-2023,c5cf5099-844f-41a9-bc7a-00cc2abf6852,20,4905041.222,80.90566155,FALSE,2480.068812,Real Estate,1578.688715,43804.65331,Information success among from building onto.
17-02-2023,b37a7fe7-f8c9-4165-a113-c7401d844204,75,1855877.73,46.16683056,TRUE,3478.025299,Real Estate,14167.02129,32922.54993,Bit free brother pressure he former.
06-11-2022,2523faa5-2b71-4f12-8ce5-34f8f49b1a1a,31,1482727.827,54.44832084,TRUE,8693.652058,Mutual Funds,5116.654532,32639.53371,Prove ago word.
09-08-2023,dd54ab5a-bbed-4602-b7d0-533466b69094,29,1398867.77,79.98189319,TRUE,1835.653667,Cryptocurrency,33412.00601,22596.91753,Property deal father decide fall rule film join.
31-07-2022,ffcfc042-dc8a-4860-8e34-d8aa4679ca28,21,819565.2016,16.82806953,TRUE,7249.727945,Stocks,25683.66202,21484.56969,Film go cause.
08-01-2023,9db092a4-e47d-4bb4-b734-b0089ce98685,52,470707.3299,83.90905301,FALSE,4848.018168,Bonds,9014.574257,46782.69536,School during often staff.
09-05-2022,2b39290d-e3e4-4bae-bbd5-2744afe39d9e,24,3663144.34,51.85239876,FALSE,4465.575294,Cryptocurrency,7575.127415,11314.12256,List wish win treatment close.
20-11-2022,017f9991-2740-44ba-8c5a-56c762dc93cf,39,1000521.627,18.08245603,FALSE,9041.791159,Bonds,3462.932235,3348.195693,Exactly environment determine important although support.
01-06-2023,e95a2e7c-4c53-4506-b81d-8d46364d569b,65,605633.918,83.08617816,TRUE,1505.87648,Stocks,21070.10147,46323.86843,Need career computer food.
19-08-2023,1080cd9c-531e-4d4c-ad8a-8489bd376803,32,2281410.218,65.61083203,TRUE,9348.360114,Bonds,2290.781268,22539.47686,Good office true.
30-08-2022,eb4d6d0e-9554-4591-9b78-113dc9dad137,28,1115992.628,68.75472133,TRUE,8691.761959,Mutual Funds,38876.59614,28925.03799,Just reduce spend institution.
12-01-2022,19f9689f-0f0b-4dc0-95bc-674e43198f61,44,4207220.608,66.0598489,TRUE,8918.844486,Mutual Funds,7303.330792,27595.15791,Thank PM believe allow behind.
05-12-2022,83af9e4a-5195-4709-9d95-c3c4a3c081e6,79,4826731.104,42.14321081,TRUE,337.3395496,Real Estate,18395.82509,11792.66007,Pattern either realize.
06-03-2023,da54c893-f9dc-415d-bcf2-494164ac5e89,19,3139640.491,89.22798883,FALSE,9338.664742,Mutual Funds,3015.047334,4461.208322,Allow kitchen action back say heart bag.
11-02-2022,e0e8b3a7-a1bd-4e96-9e4a-425ff8aa6b8c,43,2373716.355,75.60039628,FALSE,6108.772224,Stocks,7601.552641,35718.98319,Marriage wrong even continue computer culture lose.
15-02-2023,8ebe7c32-6abc-4b18-9b9b-02de86c7bd7e,50,1803637.833,53.2534996,TRUE,8467.409551,Bonds,12560.09937,45550.92003,Produce finish recognize possible.
20-01-2022,d45f17d7-6ce0-483a-9423-b0bac06521bc,53,331465.0667,20.04226791,FALSE,7475.714202,Bonds,34960.41309,15394.4011,Sort charge next throughout building much result growth.
28-02-2022,b4fb472e-e57a-41d9-be0c-3a2c75da7523,20,3273482.722,71.84962811,TRUE,3121.599452,Mutual Funds,10952.47905,7593.203047,Learn answer movement center become any act.
18-12-2022,4e6b793c-53d9-4c09-967c-0afc4c84d35c,72,3763720.597,3.264615571,FALSE,1111.674404,Cryptocurrency,18126.17562,14879.98884,Close officer small.
28-02-2023,9c5f3cf7-a8a4-41dd-883c-503baebb25ca,54,879664.082,25.36784386,FALSE,169.9775959,Bonds,4265.057766,42644.89813,Get simple score prevent buy.
07-11-2022,2fde34b7-80e2-4da6-96dd-66baae72cee2,78,2780420.097,73.38451862,TRUE,8750.310306,Real Estate,7749.052466,19167.1739,Approach who local church traditional.
15-12-2022,4f2f3336-a4c0-49c9-b49c-d20fe71461ac,46,4803174.773,28.62683232,FALSE,8360.957174,Mutual Funds,48510.85247,1404.380982,Area sure floor dark behind affect later natural.
29-04-2022,e07b0136-9828-4780-87bd-209e659d077a,64,4477910.765,94.35120531,FALSE,2190.395316,Bonds,27300.86589,26598.89981,Partner summer those.
16-08-2023,4f8fda64-8faf-4c8d-b8ac-8b98e6232307,25,4397582.521,65.32261622,FALSE,4110.23434,Real Estate,37038.55129,22232.99785,Realize paper collection official.
01-10-2021,1cf5a8c9-10ea-4afc-b8ba-e92019d5f134,63,4582294.681,43.06787088,TRUE,844.8874888,Stocks,12594.94025,29995.15969,College save he us training rule.
01-07-2023,d781a50b-1303-4a28-9810-9b7203e2a99b,51,3588698.466,86.15143588,FALSE,5087.76031,Mutual Funds,47825.17799,43110.4987,Executive single direction radio.
28-12-2021,a45a7182-28f3-476e-9800-df472e55078b,20,67256.85053,9.69182337,FALSE,8299.178976,Bonds,7757.190437,21058.4041,Certainly send you never.
28-03-2023,fcb90c3f-66c9-434b-a059-7970bb41e533,80,1317231.48,52.94143653,TRUE,4068.943474,Bonds,1457.190922,27567.02614,Action today entire effort every after.
20-11-2022,b173c873-6926-40a4-886e-2cac3458c87c,63,2353714.659,97.08239538,TRUE,4828.837505,Stocks,40192.72986,9220.447532,Hour we play why mind stay.
04-09-2023,e3bee48e-91c7-459a-b07d-f261df7cae52,44,1663364.328,2.291393882,FALSE,5107.757565,Cryptocurrency,21494.53381,4916.695521,Generation nothing get why your whether.
18-09-2022,d20ce587-57bb-4ecb-abc9-d3a875ddac4e,23,4935038.395,75.76242838,FALSE,7743.060826,Cryptocurrency,44962.91351,46731.22857,Area argue six none grow increase subject current.
13-09-2022,59efd10d-be42-4839-8ba6-0285234a2198,45,1972966.684,9.739880884,TRUE,4419.742948,Real Estate,39299.32737,39675.86071,West student suffer base discover leg face.
11-05-2023,5127be4c-4ece-4753-ab13-9023140061f6,57,1065939.665,93.08944887,FALSE,4003.632723,Mutual Funds,14737.67418,38180.98332,War probably large third song teach work.
09-12-2022,e5481d0d-a87a-4089-a257-ae3b4f9980cc,28,3173655.665,18.52604352,TRUE,468.1805387,Real Estate,6282.827677,35895.07824,Admit look travel magazine wide former.
19-07-2022,3d6a89b3-f08a-47f9-8a96-b6ce6ae3d126,61,4579581.496,37.87006189,FALSE,6620.012305,Cryptocurrency,11724.5218,2150.828442,Bill individual seven light story ahead.
08-04-2023,645a4d73-e13d-4388-93cb-1bf6e49202a0,19,873230.7699,10.47487019,TRUE,4222.828304,Mutual Funds,44516.75937,17722.76341,Poor certainly long who include science effort.
05-09-2022,8bd21dc0-879a-4ae4-902e-8948401353e4,32,2625498.047,2.886515183,TRUE,9191.404748,Bonds,43483.71722,29189.97167,Left husband difference speech care thank entire.
02-04-2022,a698fba0-6713-40ed-9e1c-96801f555486,22,847329.7177,67.37032203,TRUE,8085.08686,Stocks,28588.77441,46750.27096,Boy pressure adult arm run natural listen activity.
21-12-2022,3bb1e17b-4114-4291-911f-ed64d67a4304,35,96539.31474,28.2728233,TRUE,9243.303905,Bonds,11256.08577,45706.92534,Run business picture reality all.
13-09-2022,32d6d1ef-7293-4790-82b3-f1b214879035,46,3295224.238,22.01442576,FALSE,7812.702551,Mutual Funds,27094.82172,44544.97535,Fund others system item white civil traditional.
08-12-2021,c6230139-d468-4521-b9c8-4c029a06932b,35,4801837.299,8.864943675,FALSE,3686.562204,Bonds,1012.576638,46516.98571,Check attorney analysis during name.
14-12-2021,d52b2fd4-d5ab-447c-b72d-c95ea23b960c,56,286376.3734,95.59869356,FALSE,5479.273569,Bonds,34668.27741,34635.40216,War for reduce main might religious.
14-03-2022,fc2ea42d-f4cb-4d36-b961-e3f595cdcef6,54,648393.073,74.65890977,TRUE,3394.8244,Stocks,28372.17996,4550.363359,Bring community wait.
28-07-2022,71e32aa2-81b9-4a37-9753-77a750acfb07,25,1555551.251,21.72005269,FALSE,7117.489954,Mutual Funds,40370.30119,7247.175749,Fast rest few increase simply pass.
04-03-2022,b90bfe7e-5c09-4e4f-835c-b3eeaceaee80,74,4395191.472,8.432518007,FALSE,1412.810514,Bonds,21863.27274,31591.89985,Ready usually reach cause.
07-05-2022,3fc774a7-6fd3-4068-813c-6300279cd656,53,55180.51151,93.58919163,FALSE,4244.501348,Bonds,45477.94887,28577.438,Another number economy community.
21-12-2021,8ed46516-aea0-4bc7-a763-0bfacc8fc939,76,1823524.415,43.95953109,TRUE,6481.986094,Stocks,15743.99195,4996.722442,Center amount memory.
