Month,ROI,IRR,Investment Performance,Stocks,Bonds,Real Estate,Mutual Funds,Cryptocurrency,Risk Assessment
2086-02-28,8.416490407021076,13.875905625316717,2.013321932061173,109895,632547,549559,824876,947402,Medium
2086-03-31,2.455646767592909,7.884884103829501,4.9941070029737515,447437,392426,401248,79187,632901,Low
2086-04-30,2.7715699119390798,8.3122628942365,5.715802182484701,678699,441003,945266,295663,657952,Low
2086-05-31,2.630764484608108,7.179771799519773,6.656529484688205,897324,636069,387925,584395,695977,Medium
2086-06-30,1.7894869751216367,7.538053370718384,7.657652709341832,700666,193582,777179,244762,90727,Low
2086-07-31,8.692103045452198,5.741351145531418,7.491023773672778,614647,615128,72030,558569,817816,Low
2086-08-31,6.209262083841178,7.947705787161895,7.640814920329212,723494,223751,557807,160865,211729,High
2086-09-30,3.3306048324454474,13.596174596006227,2.192750889556837,808891,380430,238630,437903,894499,High
2086-10-31,8.637895294548347,11.884245413956133,6.270644802982807,343861,334029,403926,291460,753002,Low
2086-11-30,8.223820834535383,13.752682038656166,3.3551477768341194,415424,699494,38026,984431,369173,Medium
2086-12-31,1.9085636631498006,6.048590143793567,3.125316123233924,849978,165972,623669,346059,246273,Medium
2087-01-31,6.797254363614748,9.55616630842159,6.801911411595501,389930,862134,914606,318698,796394,Low
2087-02-28,7.496502413731935,7.29254872980115,4.502778135037279,461207,226656,539180,10207,97414,Medium
2087-03-31,7.442446032873676,12.21215590556148,7.499600454694015,88571,592212,390331,10073,58373,High
2087-04-30,7.508284370685438,14.702378247258904,2.25461054477424,671236,738246,570283,820859,722151,Medium
2087-05-31,2.5251200708413366,13.153594790502876,6.813084976922978,77011,760406,789851,522672,478558,High
2087-06-30,3.8357780884189245,5.352781667510064,2.821006467695574,744676,179535,158186,443545,543807,Medium
2087-07-31,8.597606576540162,8.166596946442342,3.0594632093899063,785252,134679,400979,139513,437232,Low
2087-08-31,9.085525752047946,5.2857969045052355,4.864110293146993,924333,237142,622628,872779,887993,High
2087-09-30,3.512699979083833,5.401669669309856,4.373539645236797,954140,527205,902168,609065,433113,Low
2087-10-31,1.207175645599772,5.795153041644139,4.917033836772027,623945,54587,966464,866937,655012,High
2087-11-30,8.737902524494974,7.763269289705618,7.64015913218633,303122,332341,772465,574760,749357,Low
2087-12-31,4.393826540425744,8.042027676381311,5.944333613381439,375523,984708,659508,933393,886694,High
2088-01-31,3.965172003639428,9.004535132348881,3.7418562910520037,592755,953252,983844,429673,268595,Low
2088-02-29,4.122997117197631,9.049310944662961,3.03745227390707,166263,969235,552139,181859,520061,Low
2088-03-31,4.741267815708774,12.714090118431809,4.520277650785602,232468,76463,830758,674066,859016,Low
2088-04-30,4.404399594894291,6.414032435788998,4.709846163606425,167973,255558,577767,441903,16384,High
2088-05-31,6.097878092202044,6.577406158042577,5.607766459397097,21329,348780,310169,545808,189970,High
2088-06-30,1.7104625064837116,11.265890516722338,3.596016221238608,423272,875211,485365,141351,963945,Medium
2088-07-31,9.743861748776636,10.717421521924967,6.6050554825809,766519,433994,819797,598593,657073,High
2088-08-31,9.428059310249452,6.540047054821124,2.5907614728762898,486759,706925,81060,627386,572205,Low
2088-09-30,9.409659819539494,13.52264426853919,5.362720181603926,300169,742994,907380,195079,487649,Low
2088-10-31,8.913498616737222,8.290594141012074,5.741189919464667,900372,128788,969004,690491,16608,High
2088-11-30,6.942936719635568,8.669673485444862,3.2409894863908715,938399,849678,864842,785200,249852,Medium
2088-12-31,2.9899770647358914,9.204600808345885,6.956068102997726,936836,188258,985783,967733,945282,Low
2089-01-31,1.4453513843173509,8.227018707389359,5.692592751246065,766494,393815,520996,787839,290233,High
2089-02-28,1.8938895830358995,10.574550522726264,5.874333287887837,379138,926862,640613,365635,838564,Medium
2089-03-31,3.91593250419045,8.886477231581985,4.986461034580631,745436,188724,785778,927794,487557,Low
2089-04-30,5.53494722946207,7.594347259452876,7.457565303058031,801114,580846,398670,965152,412007,High
2089-05-31,9.939277640663146,14.044748677107744,6.163565488925747,215903,525098,82493,414281,762131,Medium
2089-06-30,4.918991426151393,8.083507401401548,4.291013389374575,373537,41244,553364,140351,95424,Medium
2089-07-31,5.721814814422392,11.98488925468822,3.431635326704517,503272,166649,235806,942906,358079,Low
2089-08-31,7.256415224692725,8.472267703568962,2.4263700489409237,636606,787792,545549,624191,322792,Medium
2089-09-30,2.6266057340301665,9.352199868774719,2.992165023082157,534901,469165,965496,296251,442690,Low
2089-10-31,9.395443014060302,7.359435234013316,7.9560977125019585,725751,39386,465278,509488,516391,Medium
2089-11-30,5.761311452584609,12.523296193872541,4.440601375949841,92563,991171,954978,355686,316221,Low
2089-12-31,3.486307110415918,12.37203251426253,7.39212336366444,989001,32312,758879,940533,672131,Low
2090-01-31,9.415980877049563,5.222399458081002,3.0234161413115865,682879,487150,874679,292079,591146,High
2090-02-28,6.629055567030552,5.601940403012919,4.552165228045098,383332,904415,835966,734171,301422,Low
2090-03-31,5.353207581242895,14.223764547449397,7.763110802200692,157274,264734,544378,118507,812670,Low
2090-04-30,6.221403189646968,13.888268472378506,2.5467935085157998,515657,270996,204390,594321,690370,High
2090-05-31,7.73471997014704,10.060871927785303,5.563905702875016,947587,543006,829203,801689,930162,Medium
2090-06-30,2.3908420332365803,9.933573915583365,7.515031404177812,53322,75536,612580,952162,415107,Low
2090-07-31,8.783473876329028,13.124241743837924,7.698100237725504,386993,378910,866727,112299,700451,Medium
2090-08-31,9.635561292683917,6.384501468848789,7.076044862670654,282157,766195,890169,376254,701023,Medium
2090-09-30,6.102996865750671,11.53699121345959,7.135606594160897,999109,271051,782982,461207,863499,High
2090-10-31,7.140437621178383,9.759829944872594,5.913097724704793,596051,158527,964905,983418,873326,High
2090-11-30,8.738501327616168,12.433310293156229,3.3225386485699553,168413,788933,532089,104358,105942,Low
2090-12-31,4.3732956827485046,5.3010279131199045,6.384071266909519,898138,581366,934865,711359,484257,Low
2091-01-31,9.935486153941586,10.927255497239386,7.870306786752339,676179,287686,323703,374140,828055,High
2091-02-28,7.1245123237620795,10.567282152155576,5.155601088036866,46761,914007,143639,404973,121258,Medium
2091-03-31,4.81598828522184,13.408483295891854,3.564184154461407,850439,131204,723800,948843,829981,Medium
2091-04-30,7.096041775014646,11.768362975550279,5.440826406589987,956677,992741,872145,819278,371873,High
2091-05-31,5.695120292620929,13.801603583956373,6.143662137443698,927560,925994,45917,392796,113232,Medium
2091-06-30,2.0047741438452866,13.872733216425587,3.2496818565464785,916404,414986,689571,246790,602375,High
2091-07-31,8.162787742923868,9.081640008997178,6.315136085656535,717749,919025,501329,508724,562350,Medium
2091-08-31,6.07938022227639,6.374341337518132,5.524597153306352,36920,516525,778067,824347,86051,Medium
2091-09-30,8.162610020864998,11.30283655822188,5.674099454888314,72467,110299,253554,578905,448597,Medium
2091-10-31,2.3942074633071924,13.737460984085104,3.835927578439005,598185,931081,639430,186242,263183,High
2091-11-30,5.845214411206982,5.749533441947607,2.931600860667207,653878,385355,994397,86880,239932,Medium
2091-12-31,7.899618449916216,10.579232730846641,5.740699371833942,999036,130897,360292,754128,542992,Medium
2092-01-31,9.894741108317186,6.14999526659824,5.517397934915431,760697,699837,97535,698853,676770,High
2092-02-29,8.959575487467328,5.269959917552019,4.0280731262828295,698747,548610,132958,138526,606262,Medium
2092-03-31,8.779146643545754,11.796353539408335,3.7753620052753236,157113,704245,953654,435295,819334,High
2092-04-30,3.227141243317582,11.818496118721638,4.083466769973705,948762,67813,656449,830307,671146,High
2092-05-31,8.541861415381428,11.00658044996362,4.939300030992921,940570,585730,991011,825990,177991,Low
2092-06-30,2.5235314978866676,13.592228039017973,7.848918410666967,143685,936032,798037,152089,219807,Low
2092-07-31,2.782968980935902,5.808764397934784,6.581387732157237,787189,682499,907179,105017,81629,Low
2092-08-31,1.9910506936912482,6.052602616987594,7.11043843499293,235445,762760,82820,495529,451569,High
2092-09-30,8.718368776424084,13.645354379794473,5.033897413421187,490509,381241,719487,921152,138518,Medium
2092-10-31,1.9742904680618685,10.03276719886263,5.156741670672662,815651,609735,326865,817164,38691,High
2092-11-30,2.2430033177050905,7.730528088382373,3.2259479686221657,100777,17212,714539,385285,435118,Low
2092-12-31,3.212984350741473,12.381569779852873,6.326275017806469,734453,307011,252273,67238,922853,Low
2093-01-31,6.15396168208577,13.94403722604402,4.529504034743817,735067,336806,842461,331983,33118,High
2093-02-28,8.92162166770363,11.896032862029623,6.454681152906268,670342,633004,289880,105504,670376,Low
2093-03-31,4.764053397300113,12.91932596678449,4.4543322878757525,220140,234796,144806,295601,311421,High
2093-04-30,5.916573542726067,7.824972401951926,2.6511031232834488,115229,844104,279675,104056,513808,High
2093-05-31,2.498404599615277,7.887753594105424,3.038322126715301,270529,615970,829618,141896,897696,Medium
2093-06-30,3.393512703080125,13.641238803546324,6.8694204684481,849192,594912,841509,434789,162399,High
2093-07-31,2.2053318623719744,11.148628486552154,3.551698937353595,66758,522007,313364,375050,887796,High
2093-08-31,4.689269603803808,7.341627516737365,3.586126535402416,844994,406209,94027,679827,707044,High
2093-09-30,6.313020928103732,10.241618154622122,7.576208540013988,595321,21654,185016,216534,224298,Medium
2093-10-31,3.556175770301088,11.858604714722492,5.945813737201097,212345,10246,466092,427092,387591,High
2093-11-30,8.613962700173133,7.18549081250788,2.685845323306138,711030,853146,606130,551022,621446,Low
2093-12-31,9.831145159059709,11.54906408207736,2.8615116207916054,363241,316882,320385,949090,679562,Low
2094-01-31,2.081393670831229,5.421448498177678,3.634204596321676,362009,705105,991345,302803,354290,High
2094-02-28,1.1607405041379173,8.036916230041612,5.563974126959796,160029,984162,669651,989761,981453,High
2094-03-31,8.107992166553055,11.739718117261146,6.516952819434037,994196,328391,90496,257933,914498,Low
2094-04-30,2.7157841002301044,6.493490654899016,3.6469786607191823,923848,236843,871064,971749,201425,Low
2094-05-31,4.178319333947732,7.221990306424988,7.223852224489787,245029,744552,896962,428626,459080,Low
2094-06-30,4.548080964482294,13.790932903583892,2.6550810733048915,336218,156250,529949,17894,494845,High
2094-07-31,9.249394500108501,11.743210994316085,3.245595008259077,931372,652343,836860,233171,920843,Low
2094-08-31,6.929543941895458,9.989187102566738,7.822789526857266,393366,301050,546900,644605,566342,Low
2094-09-30,1.3654854127260168,7.108933921274523,2.808469181921946,420367,143761,516225,906599,183876,Low
2094-10-31,1.1332921664273914,8.41409656582258,7.328667846342865,250785,698715,198983,899727,473960,Low
2094-11-30,2.796112877772522,10.743304982873592,6.2236104524245714,411822,863436,515710,717514,869410,Low
2094-12-31,3.863547467854403,6.5531259390466845,2.4385225438502403,573626,75768,795754,536797,971132,High
2095-01-31,5.3607145067793915,9.817440798981888,4.902240973399663,349155,180725,223770,340352,489884,High
2095-02-28,8.5405547107797,9.089743941380224,5.113876118868839,186376,132699,330413,270200,920108,Medium
2095-03-31,3.8333598043128356,9.766873414276182,7.592837788495026,643890,138881,491394,750722,268527,High
2095-04-30,4.388834973444898,6.055608212802994,4.526627558463012,832086,155304,237684,603982,737941,Medium
2095-05-31,3.964041370086919,6.064970870450286,4.680581692785656,253964,99060,693174,991954,59015,Medium
2095-06-30,1.0806880242961505,14.641109527463215,2.6749025287182695,993901,110190,590961,989694,541912,Medium
2095-07-31,9.596813852063079,14.793677337247685,5.835035380625975,630291,550981,745346,992484,355843,High
2095-08-31,2.250962957228264,9.261646579118182,3.26538185533458,752194,166591,611495,194345,350864,Medium
2095-09-30,3.589007303829223,12.889954536508375,2.465199549342241,588397,887451,60767,907024,66215,Medium
2095-10-31,2.1637297188679767,11.55791426923077,7.981514000424764,234541,995788,470601,393069,912498,Low
2095-11-30,5.414888405410504,6.16916854618389,3.617777767776831,521837,446701,844333,656002,219157,Medium
2095-12-31,9.389495034482492,7.966786573346978,2.8463189907728235,382404,271633,831143,303315,859071,High
2096-01-31,1.9063064586293765,8.136514086445205,6.196942247583058,911329,863568,847954,820957,204963,High
2096-02-29,4.968072312296465,10.957744348592238,6.930092935531411,261882,511811,967980,298657,304117,High
2096-03-31,1.201373611944206,10.799767123144699,2.3844649587580804,913277,266300,116537,918299,294235,Low
2096-04-30,7.938083992475334,14.235086937027555,2.632359844818722,766041,734719,793819,409013,425042,Medium
2096-05-31,6.771035291989826,12.900363139762739,2.5410429414922753,126877,774544,258950,239673,940486,Medium
2096-06-30,7.297287973364351,13.568476646029737,2.2817558199350674,657843,128002,678221,140467,639521,Low
2096-07-31,5.251027248061595,13.912286136110092,5.956738871805703,704358,825459,296362,648735,671780,Low
2096-08-31,9.168697266007653,13.0127667255498,5.5298791384361845,884635,860739,732716,114384,316914,Medium
2096-09-30,4.686017057853487,8.328812610571076,5.976839939359597,123313,178770,662737,673106,145103,Medium
2096-10-31,5.6267656730836935,7.150129713345001,5.034002979645086,853801,277873,18632,885686,594356,High
2096-11-30,7.257603000435665,10.717673380210469,6.90504611243349,381333,270683,39884,380941,246818,High
2096-12-31,5.685045769859141,11.895683164533187,5.280009814991453,765314,591431,581676,996978,573416,Low
2097-01-31,2.704020831246952,8.865679689631659,7.512481608797749,779716,507081,837495,34316,224839,Low
2097-02-28,3.8536355624042082,13.4833864996451,4.91389119502396,635550,318076,993608,329221,888781,Medium
2097-03-31,1.8306502132492475,14.605665928179834,6.743951967269593,882809,418282,248024,437578,912161,Low
2097-04-30,4.893521474955681,10.69395726137352,4.444162122101805,671350,650817,141382,419550,834039,Medium
2097-05-31,6.484528837776953,9.565920622162183,4.611343368658657,388514,421236,831107,742453,251053,High
2097-06-30,2.066769498422266,13.428871169425177,7.093952271427501,874615,744326,544187,825312,869319,Low
2097-07-31,6.675284093231161,5.242695469893867,2.6459590121459797,28350,126363,996495,971761,787833,High
2097-08-31,9.035849257768984,6.290126158342481,5.389506529899249,144358,531586,388523,412889,769209,Low
2097-09-30,4.039513596869677,13.456576590062678,6.358018806672713,584435,989680,115636,989850,274244,Low
2097-10-31,2.9982978659693784,12.320285856479925,6.502523692502321,749422,339470,538790,735275,216049,Medium
2097-11-30,9.037054574577127,9.161366982043258,5.548961163019853,371404,209752,512604,513386,798169,High
2097-12-31,7.227507123077938,13.88851857724405,4.688386904957083,168692,906448,944468,451829,660837,Low
2098-01-31,1.9485538125089847,8.514582876453872,3.5646946632005463,796649,180807,323311,435937,237889,Medium
2098-02-28,4.673007568555593,11.338453578669174,7.456557412124733,587386,714667,984299,570238,675470,High
2098-03-31,7.066806397790939,11.34334470325916,4.218727685127952,372863,426514,924489,271871,467475,High
2098-04-30,6.169454874779094,6.843318926142363,6.793952531200074,884547,51893,344542,555117,530510,High
2098-05-31,6.566924074148858,7.848517361640581,2.1899936777758175,971809,231759,800487,367708,258514,Low
2098-06-30,6.104216565765336,14.160069226960859,3.3930152881196545,371915,134213,159316,594783,683136,Medium
2098-07-31,8.182552287744013,6.834148537934171,4.073508757304736,55742,899079,21876,779409,673799,Medium
2098-08-31,3.883842611172808,6.735746218476245,6.029444379861225,815688,576699,115722,345251,923584,Medium
2098-09-30,7.376161131094268,9.79615473733874,3.9159848429713455,550704,719675,996331,693723,230635,Medium
2098-10-31,9.919714982448559,5.92197368237841,2.2481828049158428,774775,948436,693167,581356,134565,High
2098-11-30,4.509629720030624,13.946261889843733,3.0432050963240966,816303,965510,395210,708093,822939,Medium
2098-12-31,8.11943483099314,6.001491383124711,3.554992114215956,426387,984172,471695,617559,456384,Low
2099-01-31,3.2149831342255393,11.165574768407943,3.0562848796149145,624824,508356,284363,494645,717944,Medium
2099-02-28,3.5370704105564443,8.397818564453182,3.2223473608468,490018,613020,642406,802045,956464,Medium
2099-03-31,9.413774867651888,13.04272885471034,6.613741644040126,799510,404155,979167,167678,850110,High
2099-04-30,1.233445206238199,10.898107457675385,4.472201863702761,246014,414867,793857,419811,926031,Low
2099-05-31,2.956846103747464,8.883061410794383,4.431075468007551,104946,805717,430169,404490,908386,Low
2099-06-30,5.346286280308028,14.838729845448107,7.799638019956917,440846,869058,458860,571318,968056,High
2099-07-31,4.616628595337678,5.662309884655307,4.680211027665202,912937,194165,688387,890158,693920,Low
2099-08-31,6.662527581115282,10.777863032306767,7.565948795194369,523771,823509,787882,851551,923134,Medium
